timestamp,applicationID,cpu_percentage,deployment,disk_bytes,event_type,index,instance_index,ip_address,job,memory_bytes,origin
1449703989877982508,"""de712236-f466-4852-bcee-d06fb7e2a7a5""",0.0311240004042,"""cf""",71294976.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11595776.0,"""rep"""
1449703989877997293,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.176936019889,"""cf""",72654848.0,ContainerMetric,"""0""",2.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11616256.0,"""rep"""
1449703989878011905,"""3a9c9c53-0491-4ccb-9dde-3b4893c53a0e""",0.0649669611734,"""cf""",328568832.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",131342336.0,"""rep"""
1449703989878026476,"""41f37085-eecc-4057-8cf9-726b1bcc25f5""",0.0122133695405,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",73474048.0,"""rep"""
1449704007738494717,"""247682bf-fc34-4708-8453-6636dcb85079""",0.0188816104739,"""cf""",47775744.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",6344704.0,"""rep"""
1449704007738544029,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00568652285594,"""cf""",35680256.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",2654208.0,"""rep"""
1449704007738565845,"""0851aa07-12af-44bf-ba6d-60c91eff4e1b""",0.0219000511213,"""cf""",102297600.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",106545152.0,"""rep"""
1449704007738582640,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0224001969355,"""cf""",36556800.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",5558272.0,"""rep"""
1449704015077709614,"""401bc7a3-0fa7-489b-b97c-9e2c8e4a186a""",0.157186363703,"""cf""",189657088.0,ContainerMetric,"""3""",0.0,"""10.0.16.98""","""diego_cell-partition-f99bec444d276db0e93a""",523997184.0,"""rep"""
1449704019878914746,"""1c641084-10fa-457c-8712-90e49f13c8c1""",0.0292262620828,"""cf""",54001664.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",10002432.0,"""rep"""
1449704019878966545,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.031269105574,"""cf""",36556800.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",6074368.0,"""rep"""
1449704019878991430,"""41f37085-eecc-4057-8cf9-726b1bcc25f5""",0.0120628148893,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",73474048.0,"""rep"""
1449704019879010072,"""b1aca68a-19a7-4b4d-aeb1-accf3cff5dca""",0.0636519461031,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",306282496.0,"""rep"""
1449704019879032952,"""3a9c9c53-0491-4ccb-9dde-3b4893c53a0e""",0.0214545364833,"""cf""",328568832.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",131342336.0,"""rep"""
1449704019879051840,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00679624546656,"""cf""",35680256.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",4751360.0,"""rep"""
1449704019879073222,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.230860253806,"""cf""",72654848.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",13541376.0,"""rep"""
1449704019879090975,"""de712236-f466-4852-bcee-d06fb7e2a7a5""",0.0381290453218,"""cf""",71294976.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11595776.0,"""rep"""
1449704019879107223,"""d4631e76-29dd-45a3-90e6-7f7c3303832d""",0.0365872463987,"""cf""",167567360.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",86454272.0,"""rep"""
1449704019879129986,"""441c17c1-539c-429a-bf6e-6307bf05a70b""",0.0719292960992,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",301899776.0,"""rep"""
1449704019879153213,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.169285653236,"""cf""",72654848.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11784192.0,"""rep"""
1449704019879170588,"""2e5c017e-ede6-4c06-8f86-65b814ef9ca9""",0.0211909130232,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",78352384.0,"""rep"""
1449704019879186308,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.172324459426,"""cf""",72654848.0,ContainerMetric,"""0""",2.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11632640.0,"""rep"""
1449704037740149820,"""0851aa07-12af-44bf-ba6d-60c91eff4e1b""",0.0229326048831,"""cf""",102297600.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",106545152.0,"""rep"""
1449704037740192035,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0204733205538,"""cf""",36556800.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",5558272.0,"""rep"""
1449704037740215895,"""247682bf-fc34-4708-8453-6636dcb85079""",0.0247058470591,"""cf""",47775744.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",6344704.0,"""rep"""
1449704037740238477,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00358382562538,"""cf""",35680256.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",2654208.0,"""rep"""
1449704045077410616,"""401bc7a3-0fa7-489b-b97c-9e2c8e4a186a""",0.168631732866,"""cf""",189657088.0,ContainerMetric,"""3""",0.0,"""10.0.16.98""","""diego_cell-partition-f99bec444d276db0e93a""",524107776.0,"""rep"""
1449704049882370986,"""de712236-f466-4852-bcee-d06fb7e2a7a5""",0.0292586397792,"""cf""",71294976.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11595776.0,"""rep"""
1449704049882427219,"""1c641084-10fa-457c-8712-90e49f13c8c1""",0.0263381061873,"""cf""",54001664.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",10002432.0,"""rep"""
1449704049882454589,"""2e5c017e-ede6-4c06-8f86-65b814ef9ca9""",0.0248114687031,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",78352384.0,"""rep"""
1449704049882479374,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0277483970732,"""cf""",36556800.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",6074368.0,"""rep"""
1449704049882502629,"""41f37085-eecc-4057-8cf9-726b1bcc25f5""",0.0155031509021,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",73474048.0,"""rep"""
1449704049882526656,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00275796231804,"""cf""",35680256.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",4751360.0,"""rep"""
1449704049882550519,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.254387574474,"""cf""",72654848.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",13541376.0,"""rep"""
1449704049882574067,"""b1aca68a-19a7-4b4d-aeb1-accf3cff5dca""",0.0677370342274,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",306282496.0,"""rep"""
1449704049882599719,"""3a9c9c53-0491-4ccb-9dde-3b4893c53a0e""",0.0218053316382,"""cf""",328568832.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",131342336.0,"""rep"""
1449704049882626188,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.200180388448,"""cf""",72654848.0,ContainerMetric,"""0""",2.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11632640.0,"""rep"""
1449704049882649529,"""d4631e76-29dd-45a3-90e6-7f7c3303832d""",0.0344077899963,"""cf""",167567360.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",86454272.0,"""rep"""
1449704049882686766,"""441c17c1-539c-429a-bf6e-6307bf05a70b""",0.0606553599456,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",301899776.0,"""rep"""
1449704049882715356,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.185975691314,"""cf""",72654848.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11792384.0,"""rep"""
1449704067739477049,"""0851aa07-12af-44bf-ba6d-60c91eff4e1b""",0.0193057997833,"""cf""",102297600.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",106545152.0,"""rep"""
1449704067739542234,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0313414631311,"""cf""",36556800.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",5558272.0,"""rep"""
1449704067739560396,"""247682bf-fc34-4708-8453-6636dcb85079""",0.0209096290978,"""cf""",47775744.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",6344704.0,"""rep"""
1449704067739577059,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00306676880153,"""cf""",35680256.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",2654208.0,"""rep"""
1449704075077820898,"""401bc7a3-0fa7-489b-b97c-9e2c8e4a186a""",0.183600421704,"""cf""",189657088.0,ContainerMetric,"""3""",0.0,"""10.0.16.98""","""diego_cell-partition-f99bec444d276db0e93a""",524218368.0,"""rep"""
1449704079880403272,"""2e5c017e-ede6-4c06-8f86-65b814ef9ca9""",0.0212891729313,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",78352384.0,"""rep"""
1449704079880445405,"""3a9c9c53-0491-4ccb-9dde-3b4893c53a0e""",0.0284965622994,"""cf""",328568832.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",131342336.0,"""rep"""
1449704079880468813,"""441c17c1-539c-429a-bf6e-6307bf05a70b""",0.0641688852258,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",301899776.0,"""rep"""
1449704079880492478,"""b1aca68a-19a7-4b4d-aeb1-accf3cff5dca""",0.0703858929724,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",306282496.0,"""rep"""
1449704079880509817,"""d4631e76-29dd-45a3-90e6-7f7c3303832d""",0.0302356663597,"""cf""",167567360.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",86454272.0,"""rep"""
1449704079880533360,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0239241824168,"""cf""",36556800.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",6074368.0,"""rep"""
1449704079880555417,"""41f37085-eecc-4057-8cf9-726b1bcc25f5""",0.0122310555153,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",73474048.0,"""rep"""
1449704079880577190,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00289334976227,"""cf""",35680256.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",4751360.0,"""rep"""
1449704079880598652,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.169274551984,"""cf""",72654848.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11792384.0,"""rep"""
1449704079880621631,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.166098590353,"""cf""",72654848.0,ContainerMetric,"""0""",2.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11632640.0,"""rep"""
1449704079880643358,"""1c641084-10fa-457c-8712-90e49f13c8c1""",0.0204914539457,"""cf""",54001664.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",9977856.0,"""rep"""
1449704079880665059,"""de712236-f466-4852-bcee-d06fb7e2a7a5""",0.0421912904772,"""cf""",71294976.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11595776.0,"""rep"""
1449704079880681460,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.225551889638,"""cf""",72654848.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",13541376.0,"""rep"""
1449704097739147766,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00274199677635,"""cf""",35680256.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",2654208.0,"""rep"""
1449704097739188963,"""0851aa07-12af-44bf-ba6d-60c91eff4e1b""",0.0192558547806,"""cf""",102297600.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",106545152.0,"""rep"""
1449704097739208936,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0206733636795,"""cf""",36556800.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",5558272.0,"""rep"""
1449704097739225085,"""247682bf-fc34-4708-8453-6636dcb85079""",0.0198885817285,"""cf""",47775744.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",6344704.0,"""rep"""
1449704105078137498,"""401bc7a3-0fa7-489b-b97c-9e2c8e4a186a""",0.155618446877,"""cf""",189657088.0,ContainerMetric,"""3""",0.0,"""10.0.16.98""","""diego_cell-partition-f99bec444d276db0e93a""",524357632.0,"""rep"""
1449704109879847637,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0259230094927,"""cf""",36556800.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",6074368.0,"""rep"""
1449704109879893701,"""3a9c9c53-0491-4ccb-9dde-3b4893c53a0e""",0.0213345346206,"""cf""",328568832.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",131342336.0,"""rep"""
1449704109879919155,"""441c17c1-539c-429a-bf6e-6307bf05a70b""",0.0622945322495,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",301899776.0,"""rep"""
1449704109879931511,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.174149854548,"""cf""",72654848.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11792384.0,"""rep"""
1449704109879945261,"""de712236-f466-4852-bcee-d06fb7e2a7a5""",0.0249630850705,"""cf""",71294976.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11595776.0,"""rep"""
1449704109879962502,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.229154145285,"""cf""",72654848.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",13541376.0,"""rep"""
1449704109880001710,"""d4631e76-29dd-45a3-90e6-7f7c3303832d""",0.0325243182625,"""cf""",167567360.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",86454272.0,"""rep"""
1449704109880019967,"""41f37085-eecc-4057-8cf9-726b1bcc25f5""",0.0126515806804,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",73474048.0,"""rep"""
1449704109880030863,"""b1aca68a-19a7-4b4d-aeb1-accf3cff5dca""",0.0656403841371,"""cf""",163110912.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",306282496.0,"""rep"""
1449704109880042679,"""1c641084-10fa-457c-8712-90e49f13c8c1""",0.0236952549531,"""cf""",54001664.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",9977856.0,"""rep"""
1449704109880056508,"""2e5c017e-ede6-4c06-8f86-65b814ef9ca9""",0.0216324101304,"""cf""",167546880.0,ContainerMetric,"""0""",0.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",78352384.0,"""rep"""
1449704109880066993,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00279921844325,"""cf""",35680256.0,ContainerMetric,"""0""",1.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",4751360.0,"""rep"""
1449704109880076430,"""784c0af0-9c20-4d27-90ca-9b467b009a32""",0.172636193217,"""cf""",72654848.0,ContainerMetric,"""0""",2.0,"""10.0.16.23""","""diego_cell-partition-f99bec444d276db0e93a""",11632640.0,"""rep"""
1449704127816522719,"""0851aa07-12af-44bf-ba6d-60c91eff4e1b""",0.0222913370173,"""cf""",102297600.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",106545152.0,"""rep"""
1449704127816571808,"""24103d4e-df8d-4b44-b1e2-86a92a8aff74""",0.0206016051106,"""cf""",36556800.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",5558272.0,"""rep"""
1449704127816599944,"""247682bf-fc34-4708-8453-6636dcb85079""",0.0174642235943,"""cf""",47775744.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",6344704.0,"""rep"""
1449704127816617579,"""6316a187-0935-4687-82e2-99f44a372a68""",0.00573887184969,"""cf""",35680256.0,ContainerMetric,"""1""",0.0,"""10.0.16.24""","""diego_cell-partition-f99bec444d276db0e93a""",2654208.0,"""rep"""
1449704130489722028,"""401bc7a3-0fa7-489b-b97c-9e2c8e4a186a""",0.0,"""cf""",29163520.0,ContainerMetric,"""2""",1.0,"""10.0.16.97""","""diego_cell-partition-f99bec444d276db0e93a""",708608.0,"""rep"""
